block,epoch,train_loss,train_task_loss,train_code_loss,train_constraint_loss,temperature,next_learning_rate,unclipped_gradient_l2_max,validation_soft_acc,validation_hard_acc,validation_acc_gap,validation_soft_loss,validation_hard_loss,validation_loss_gap,elapsed_seconds
0,1,2.4712719228785476,2.3458311832795187,0.5000978286956735,0.4162448966607463,1.5,0.029956072005697075,0.021735357120633125,0.1,0.1925925925925926,0.09259259259259259,2.2975486472800926,2.1484503851996526,0.14909826208043997,1.924494646023959
0,2,2.0739599362952235,1.9654833652144306,0.4322668630733505,0.40982038188094455,1.4583352745271003,0.029824558853480714,0.04031621292233467,0.1,0.43333333333333335,0.33333333333333337,2.2914944118923612,1.8272711859809028,0.4642232259114585,2.0911869069968816
0,3,1.7396418896571169,1.6431007957117085,0.38453226278676056,0.4080412150994121,1.4178278486200222,0.029606271365666893,0.02174622379243374,0.1,0.5777777777777777,0.47777777777777775,2.280374710648148,1.5887219464337383,0.6916527642144097,2.2698290160042234
0,4,1.5516195156883417,1.462768406742797,0.353773797990409,0.4076640384009459,1.3784455765662986,0.02930255535720594,0.02093333750963211,0.13703703703703704,0.7074074074074074,0.5703703703703703,2.262001320167824,1.4785777904369213,0.7834235297309027,2.44137660600245
0,5,1.465396430061844,1.3802048209743454,0.33913429888734387,0.4080485519001004,1.3401572055483202,0.028915283338285837,0.020067453384399414,0.3037037037037037,0.6962962962962963,0.3925925925925926,2.23506175853588,1.4233526159215857,0.8117091426142942,2.6272140170040075
0,6,1.4335681179163469,1.3497484282263708,0.3336425731840263,0.40904971859999467,1.302932350841854,0.028446842969684243,0.01896834187209606,0.43333333333333335,0.6814814814814815,0.24814814814814812,2.1979053638599537,1.4182090476707176,0.7796963161892361,2.799040079000406
0,7,1.4006342757004258,1.3182028080607182,0.3280822019920334,0.410917497003657,1.2667414717034635,0.027900122342045815,0.020071962848305702,0.5518518518518518,0.7481481481481481,0.1962962962962963,2.151423023365162,1.3555008499710648,0.7959221733940973,2.9639497050084174
0,8,1.3885686415571397,1.3066900419449181,0.32585841379378083,0.41401936136358014,1.2315558479276891,0.027278492169843002,0.020264480262994766,0.6777777777777778,0.762962962962963,0.08518518518518514,2.0936613859953703,1.3299216941550926,0.7637396918402777,3.133167071006028
0,9,1.3688886359085046,1.2878022393065023,0.3226707342748331,0.41870423520758876,1.1973475570553882,0.026585785009800442,0.021036570891737938,0.7185185185185186,0.7407407407407407,0.022222222222222143,2.029059063946759,1.3430547643590856,0.6860042995876736,3.3019387570093386
0,10,1.3575461525336654,1.2770523401888572,0.3202759627320981,0.42482319073536706,1.1640894522151484,0.0258262716319083,0.021105797961354256,0.762962962962963,0.774074074074074,0.011111111111111072,1.9598668981481482,1.3132986563223379,0.6465682418258103,3.4669723370170686
0,11,1.3555105298686425,1.275297126413435,0.31912406501356533,0.43237139487323445,1.131755140580187,0.02500463468870512,0.019535521045327187,0.7851851851851852,0.7814814814814814,0.0037037037037037646,1.8904172544126157,1.329638784903067,0.5607784695095486,3.6369811610202305
0,12,1.3283483210118308,1.2493449925617652,0.3142486802148933,0.44116295773355185,1.1003189624236425,0.02412593984516774,0.01967807486653328,0.8111111111111111,0.7777777777777778,0.033333333333333326,1.8243122242115162,1.2879484953703704,0.5363637288411458,3.804679645021679
0,13,1.312742400472849,1.234360736044229,0.31172448090835514,0.45056504909728573,1.0697559707556379,0.023195604547202268,0.019375748932361603,0.8148148148148148,0.7518518518518519,0.06296296296296289,1.7632239447699654,1.3126260262948495,0.4505979184751159,3.976765705010621
0,14,1.3097665748998297,1.2316434243982903,0.3106521861649925,0.4601019068236567,1.040041911525952,0.02221936462128854,0.019631387665867805,0.825925925925926,0.7666666666666667,0.059259259259259234,1.7078635886863427,1.3093037923177084,0.39855979636863426,4.146574906015303
0,15,1.302278203535573,1.2243768789508367,0.3097264109714314,0.4697298700836033,1.011153204376593,0.02120323891120253,0.020393621176481247,0.837037037037037,0.7814814814814814,0.05555555555555558,1.6570995189525464,1.2802641691984953,0.3768353497540511,4.31774234000477
